osm_way_id,street_name,road_type,ward_code,ward_name,status
33577245,St. David's Close,residential,W05001060,Penllergaer,not_started
33577247,Dryslwyn Close,residential,W05001060,Penllergaer,not_started
33577250,Heol y Felin,residential,W05001060,Penllergaer,not_started
33577252,Clos Cilfwnwr,residential,W05001060,Penllergaer,not_started
33577255,Clos Bryn Dafydd,residential,W05001060,Penllergaer,not_started
33577257,Clos Tirffordd,residential,W05001060,Penllergaer,not_started
33577260,Plas-y-Fforest,residential,W05001060,Penllergaer,not_started
33577262,Clos Penderri,residential,W05001060,Penllergaer,not_started
33577264,Clos Tŷ Mawr,residential,W05001060,Penllergaer,not_started
33577266,Broadwood,residential,W05001060,Penllergaer,not_started
33577268,Glanyrafon Close,residential,W05001060,Penllergaer,not_started
33577270,Bryn Deri Close,residential,W05001060,Penllergaer,not_started
33590838,Spruce Way,residential,W05001060,Penllergaer,not_started
33590840,Elm Crescent,residential,W05001060,Penllergaer,not_started
33590846,Oak Way,residential,W05001060,Penllergaer,not_started
33590863,Ffordd Dillwyn-Llewellyn,residential,W05001060,Penllergaer,not_started
33590864,Clos Penbwl,residential,W05001060,Penllergaer,not_started
33590865,Keeper's Close,residential,W05001060,Penllergaer,not_started
33590869,Clos Llorwydden,residential,W05001060,Penllergaer,not_started
33651083,High Street,residential,W05001062,Pontarddulais,not_started
33651084,Woodville Street,residential,W05001062,Pontarddulais,not_started
33651087,Glanffrwd Road,unclassified,W05001062,Pontarddulais,not_started
33651089,Heol-Y-Cae,residential,W05001062,Pontarddulais,not_started
33651090,Heol Glannant,residential,W05001062,Pontarddulais,not_started
33651091,Heol Dantwyn,residential,W05001062,Pontarddulais,not_started
33651093,Heol-Y-Coed,residential,W05001062,Pontarddulais,not_started
33651095,Highland Terrace,residential,W05001062,Pontarddulais,not_started
33651097,Cambrian Place,residential,W05001062,Pontarddulais,not_started
33651098,New Road,residential,W05001062,Pontarddulais,not_started
33651099,Bryn Road,residential,W05001062,Pontarddulais,not_started
33705273,Ffos Yr Efail Terrace,residential,W05001062,Pontarddulais,not_started
33705275,Maesgwyn Drive,residential,W05001062,Pontarddulais,not_started
33711484,Trinity Place,residential,W05001062,Pontarddulais,not_started
33711485,Blaen Morfa,residential,W05001062,Pontarddulais,not_started
33711487,Trinity Close,residential,W05001062,Pontarddulais,not_started
33711488,Coedbach Road,residential,W05001062,Pontarddulais,not_started
33711489,Glasfryn Road,residential,W05001062,Pontarddulais,not_started
33711491,Glasfryn,residential,W05001062,Pontarddulais,not_started
33711493,Park Close,residential,W05001062,Pontarddulais,not_started
33711495,Wyndham Close,residential,W05001062,Pontarddulais,not_started
33711498,Ffordd Y Glowr,residential,W05001062,Pontarddulais,not_started
33711500,Maes Morrison,residential,W05001062,Pontarddulais,not_started
33711504,Ffwrn Clai,residential,W05001062,Pontarddulais,not_started
33711506,Golwg Y Twr,residential,W05001062,Pontarddulais,not_started
33711508,Pen Y Pwll,residential,W05001062,Pontarddulais,not_started
33711509,Ffordd Yr Odyn,residential,W05001062,Pontarddulais,not_started
33711510,Golwg yr Eglwys,residential,W05001062,Pontarddulais,not_started
33711512,Birch Rock Road,residential,W05001062,Pontarddulais,not_started
33711514,Cwrt Rebecca,residential,W05001062,Pontarddulais,not_started
33711515,Gorsaf Y Glowr,residential,W05001062,Pontarddulais,not_started
33711516,Bolgoed Lane,residential,W05001062,Pontarddulais,not_started
33711517,Nant-y-Ffin Road,residential,W05001062,Pontarddulais,not_started
33711518,James Street,residential,W05001062,Pontarddulais,not_started
33711519,Oakfield Street,residential,W05001062,Pontarddulais,not_started
33711521,Twyniago,residential,W05001062,Pontarddulais,not_started
33711522,Heol Glyn-llwchwr,residential,W05001062,Pontarddulais,not_started
33711524,Heol Glanyrafon,residential,W05001062,Pontarddulais,not_started
33711525,Cross Street,residential,W05001062,Pontarddulais,not_started
33711526,Heol Pantiago,residential,W05001062,Pontarddulais,not_started
33711527,Bryniago,residential,W05001062,Pontarddulais,not_started
33711528,Clos Pen Pant,residential,W05001062,Pontarddulais,not_started
33995204,Maple Close,residential,W05001047,Gorseinon_Penyrheol,not_started
33995214,Bryn Einon Road,residential,W05001047,Gorseinon_Penyrheol,not_started
33995291,Clos Cwrt y Carne,residential,W05001047,Gorseinon_Penyrheol,not_started
33995295,Rowan Close,residential,W05001047,Gorseinon_Penyrheol,not_started
33995311,Chestnut Avenue,residential,W05001047,Gorseinon_Penyrheol,not_started
33995337,Beech Crescent,residential,W05001047,Gorseinon_Penyrheol,not_started
33995343,Grenfell Avenue,residential,W05001047,Gorseinon_Penyrheol,not_started
33995352,Cedar Avenue,residential,W05001047,Gorseinon_Penyrheol,not_started
33995402,Clos y Banc-yr-Eithin,residential,W05001047,Gorseinon_Penyrheol,not_started
33995411,Banc-yr-Eithin,residential,W05001047,Gorseinon_Penyrheol,not_started
33995420,Blackhill Road,residential,W05001047,Gorseinon_Penyrheol,not_started
33995422,Ash Grove,residential,W05001047,Gorseinon_Penyrheol,not_started
33995433,Elm Grove,unclassified,W05001047,Gorseinon_Penyrheol,not_started
33995439,Llys Gwynfaen,residential,W05001047,Gorseinon_Penyrheol,not_started
33995453,Heol Nant-y-Cwm,residential,W05001047,Gorseinon_Penyrheol,not_started
33995458,Clôs Morfa,residential,W05001047,Gorseinon_Penyrheol,not_started
34261412,Ffordd Eira,unclassified,W05001047,Gorseinon_Penyrheol,not_started
34261444,Howards Way,residential,W05001047,Gorseinon_Penyrheol,not_started
34261445,Nicholas Court,residential,W05001047,Gorseinon_Penyrheol,not_started
34261453,Megan Close,residential,W05001047,Gorseinon_Penyrheol,not_started
34261456,Heol Eifion,residential,W05001047,Gorseinon_Penyrheol,not_started
34261477,Heol Ffion,residential,W05001047,Gorseinon_Penyrheol,not_started
34261488,Cwrt Rhian,residential,W05001047,Gorseinon_Penyrheol,not_started
34261489,Clôs Delyth,residential,W05001047,Gorseinon_Penyrheol,not_started
34261561,Railway Terrace,unclassified,W05001047,Gorseinon_Penyrheol,not_started
34261611,Cross Street,residential,W05001047,Gorseinon_Penyrheol,not_started
34261696,Libanus Road,residential,W05001053,Llwchwr,not_started
34261696,Libanus Road,residential,W05001047,Gorseinon_Penyrheol,not_started
34261697,Trinity Street,residential,W05001047,Gorseinon_Penyrheol,not_started
34261706,Tredegar Road,residential,W05001047,Gorseinon_Penyrheol,not_started
34261828,Millers Drive,tertiary,W05001047,Gorseinon_Penyrheol,not_started
34261832,Ffordd yr Afon,residential,W05001047,Gorseinon_Penyrheol,not_started
34261867,Glan yr Afon,residential,W05001047,Gorseinon_Penyrheol,not_started
34261874,Village Drive,residential,W05001047,Gorseinon_Penyrheol,not_started
34261897,Six Mills Avenue,residential,W05001047,Gorseinon_Penyrheol,not_started
34261898,Heol Banc y Felin,residential,W05001047,Gorseinon_Penyrheol,not_started
34306732,Beaufort Close,residential,W05001056,Mumbles,not_started
34307056,Channel View,residential,W05001056,Mumbles,not_started
34411256,Station Road,residential,W05001049,Gowerton,not_started
34411261,Ffordd Beck,residential,W05001049,Gowerton,not_started
34598537,Bryngolau,residential,W05001047,Gorseinon_Penyrheol,not_started
34598672,Brownhills,residential,W05001047,Gorseinon_Penyrheol,not_started
34598870,Heol Pentre Bach,residential,W05001053,Llwchwr,not_started
34598870,Heol Pentre Bach,residential,W05001047,Gorseinon_Penyrheol,not_started
34598874,Heol Pen y Cae,residential,W05001047,Gorseinon_Penyrheol,not_started
34598885,Frampton Court,residential,W05001047,Gorseinon_Penyrheol,not_started
34598894,Clos Min yr Afon,residential,W05001047,Gorseinon_Penyrheol,not_started
34598906,Heol Pant y Dwr,residential,W05001047,Gorseinon_Penyrheol,not_started
34598911,Clos y Mynydd,residential,W05001047,Gorseinon_Penyrheol,not_started
34598924,Clos y Nant,residential,W05001047,Gorseinon_Penyrheol,not_started
35069227,Mydam Lane,residential,W05001047,Gorseinon_Penyrheol,not_started
35069229,Meadow Drive,residential,W05001047,Gorseinon_Penyrheol,not_started
35069231,Hawthorn Avenue,residential,W05001047,Gorseinon_Penyrheol,not_started
35069233,Cameron Place,residential,W05001047,Gorseinon_Penyrheol,not_started
35069233,Cameron Place,residential,W05001053,Llwchwr,not_started
35069234,Penybryn Road,residential,W05001047,Gorseinon_Penyrheol,not_started
35069237,Tir Mynydd,residential,W05001047,Gorseinon_Penyrheol,not_started
35069239,Park Close,residential,W05001047,Gorseinon_Penyrheol,not_started
35069240,Loughor Common,residential,W05001047,Gorseinon_Penyrheol,not_started
35069242,Penrhos,residential,W05001053,Llwchwr,not_started
35069248,Danybryn Road,residential,W05001053,Llwchwr,not_started
35069249,The Close,residential,W05001053,Llwchwr,not_started
35069251,Belgrave Road,residential,W05001053,Llwchwr,not_started
35069253,Belgrave Close,residential,W05001053,Llwchwr,not_started
35069254,Heathfield,residential,W05001053,Llwchwr,not_started
35069255,Charles Court,residential,W05001053,Llwchwr,not_started
35069261,Dyffryn Road,residential,W05001047,Gorseinon_Penyrheol,not_started
35069261,Dyffryn Road,residential,W05001053,Llwchwr,not_started
35069262,Pant Glas,residential,W05001053,Llwchwr,not_started
35069265,Pantycelyn,residential,W05001053,Llwchwr,not_started
35069267,Wellfield Close,residential,W05001047,Gorseinon_Penyrheol,not_started
35138773,Mount Crescent,residential,W05001060,Penllergaer,not_started
35202359,Bryndolau,residential,W05001045,Dunvant_Killay,not_started
35202360,Pen y Fro,residential,W05001045,Dunvant_Killay,not_started
35202362,Pen y Fro Close,residential,W05001045,Dunvant_Killay,not_started
35202363,Brooklands Close,residential,W05001045,Dunvant_Killay,not_started
35202364,Cefn Celyn,residential,W05001045,Dunvant_Killay,not_started
352393621,Clyne Common,secondary,W05001039,Bishopston,not_started
35393278,Glanrhyd Terrace,residential,W05001053,Llwchwr,not_started
35393282,Maes Maddock,residential,W05001053,Llwchwr,not_started
35393286,Queen's Avenue,residential,W05001053,Llwchwr,not_started
35393287,Rhydypolon,residential,W05001053,Llwchwr,not_started
35393289,Maes yr Efail,residential,W05001053,Llwchwr,not_started
35393294,Maes y Coed,residential,W05001053,Llwchwr,not_started
35393296,Lôn Brydwen,residential,W05001053,Llwchwr,not_started
35393297,Plâs Croeso,residential,W05001053,Llwchwr,not_started
35393301,Llwynderw,residential,W05001053,Llwchwr,not_started
35393303,Marlborough Road,residential,W05001053,Llwchwr,not_started
35393305,Sandringham Close,residential,W05001053,Llwchwr,not_started
35393307,Glyn Rhosyn,residential,W05001053,Llwchwr,not_started
35393308,Ystrad Einon,residential,W05001053,Llwchwr,not_started
35393310,Maes Glas,residential,W05001053,Llwchwr,not_started
35393312,Highfield,residential,W05001053,Llwchwr,not_started
35393313,Heol Brynglas,residential,W05001053,Llwchwr,not_started
35393315,Llys y Brenin,residential,W05001053,Llwchwr,not_started
35393317,Crud yr Awel,residential,W05001053,Llwchwr,not_started
35393318,Maes Dafydd,residential,W05001053,Llwchwr,not_started
35393320,Ffordd Cae Duke,residential,W05001053,Llwchwr,not_started
35393322,Harding Close,residential,W05001053,Llwchwr,not_started
35393323,Ffordd Kilby,residential,W05001053,Llwchwr,not_started
35393324,William Dennis Avenue,residential,W05001053,Llwchwr,not_started
35393329,Versil Terrace,residential,W05001053,Llwchwr,not_started
35393330,Greenfield Place,residential,W05001053,Llwchwr,not_started
35393331,Heol Cae Globe,residential,W05001053,Llwchwr,not_started
35393333,Waun Close,residential,W05001053,Llwchwr,not_started
35393340,Porth y Waun,residential,W05001049,Gowerton,not_started
35393347,Clos Marina,residential,W05001049,Gowerton,not_started
35428946,Foxgrove,residential,W05001053,Llwchwr,not_started
35429000,Pontardulais Road,secondary,W05001047,Gorseinon_Penyrheol,not_started
354419466,Pant-y-Felin Road,residential,W05001062,Pontarddulais,not_started
354565010,Ffordd y Coegylfinir,residential,W05001047,Gorseinon_Penyrheol,not_started
35471207,Cefn Coed Crescent,residential,W05001043,Cockett,not_started
35471212,Elwy Gardens,residential,W05001066,Townhill,not_started
35471216,Tower Court,residential,W05001066,Townhill,not_started
35471225,Meadow Rise,residential,W05001043,Cockett,not_started
35471228,Sunnymead Close,residential,W05001043,Cockett,not_started
35471230,Eastfield Close,residential,W05001043,Cockett,not_started
35471232,Clos yr Ael,residential,W05001043,Cockett,not_started
35471234,Clos yr Allt,residential,W05001043,Cockett,not_started
35471238,Clos yr Eglwys,residential,W05001043,Cockett,not_started
35471241,Elphin Crescent,residential,W05001043,Cockett,not_started
35572708,Gwalia Terrace,residential,W05001047,Gorseinon_Penyrheol,not_started
35572709,Windsor Terrace,residential,W05001047,Gorseinon_Penyrheol,not_started
35572710,Gwalia Close,residential,W05001047,Gorseinon_Penyrheol,not_started
35572711,Whittington Terrace,residential,W05001047,Gorseinon_Penyrheol,not_started
35572713,Chapel Street,residential,W05001047,Gorseinon_Penyrheol,not_started
35572714,Eynon Street,residential,W05001047,Gorseinon_Penyrheol,not_started
35572719,South View,unclassified,W05001047,Gorseinon_Penyrheol,not_started
35572724,Einon Court,residential,W05001047,Gorseinon_Penyrheol,not_started
35682714,Lôn Irfon,residential,W05001043,Cockett,not_started
35692104,Llys Gwalia,residential,W05001047,Gorseinon_Penyrheol,not_started
35770350,Gwynedd Gardens,residential,W05001066,Townhill,not_started
36098971,Ffordd Bryngwyn,residential,W05001053,Llwchwr,not_started
36098973,Clos y Maerdy,residential,W05001053,Llwchwr,not_started
36098975,Clos Melin Mynach,residential,W05001053,Llwchwr,not_started
36098977,Clos Llan-Dy-Fan,residential,W05001053,Llwchwr,not_started
36098979,Clos Bryngwyn,residential,W05001053,Llwchwr,not_started
36098983,Garngoch Terrace,residential,W05001053,Llwchwr,not_started
36098984,Ffordd Talfan,residential,W05001053,Llwchwr,not_started
36098986,Llys Aneirin,residential,W05001053,Llwchwr,not_started
36098990,Thompson Court,residential,W05001053,Llwchwr,not_started
36100305,Garrod Avenue,secondary,W05001049,Gowerton,not_started
36100305,Garrod Avenue,secondary,W05001045,Dunvant_Killay,not_started
36331743,Pineacre Close,residential,W05001064,Sketty,not_started
36331746,Greenwood Close,residential,W05001064,Sketty,not_started
36331750,Pine Tree Court,residential,W05001064,Sketty,not_started
36331759,Pantgwyn,residential,W05001064,Sketty,not_started
36606891,Gwent Gardens,residential,W05001066,Townhill,not_started
36821994,Penuel Close,residential,W05001053,Llwchwr,not_started
368371161,Clos yr Hesg,residential,W05001052,Llansamlet,not_started
368371164,Clos yr Onnen,residential,W05001052,Llansamlet,not_started
368371166,Nant y Creyr,residential,W05001052,Llansamlet,not_started
368371168,Sycamore Avenue,residential,W05001052,Llansamlet,not_started
36933602,Parc y Felin,residential,W05001064,Sketty,not_started
37073984,Alexandra Road,primary,W05001047,Gorseinon_Penyrheol,not_started
37073984,Alexandra Road,primary,W05001053,Llwchwr,not_started
37073986,Borough Road,primary,W05001047,Gorseinon_Penyrheol,not_started
37073987,Whitley Road,residential,W05001053,Llwchwr,not_started
37073988,Woodlands Road,residential,W05001053,Llwchwr,not_started
37073989,Heol Maes-y-Bryn,residential,W05001053,Llwchwr,not_started
37073990,North Road,residential,W05001053,Llwchwr,not_started
